Track ID,Artist,Track name,Playlist
54KFQB6N4pn926IUUYZGzK,The Cinematic Orchestra,To Build A Home,DOMINANT
0BjkVRVqxP1wcU78IB9qGr,Zaz,Le jardin des larmes (feat. Till Lindemann),DOMINANT
5zIllFUqQjHI8EvY1RBlem,Françoise Hardy,Soleil,DOMINANT
0zNMwL1RFQWkcYUPGTUFhs,Françoise Hardy,Suzanne,DOMINANT
7J8e4j9B3CeKSrO55sKwov,Alessia Cara,I Guess That's Why They Call It The Blues,DOMINANT
6Ng1s08wqHD72s1994jkoX,Solution,A Song for You,DOMINANT
5x3dGnrug2oN9CGbKO4WDU,The Alan Parsons Project,Children of the Moon,DOMINANT
5ZBjVFfYDwj3TeIfDHLWLN,Beth Gibbons,Floating On A Moment,DOMINANT
5Tu4oZ7Lo30EIvIHkIRBui,Jeroen van Veen,Mika's Song,DOMINANT
4Y69TaD4j4cMJLyXGefWUY,Vicki Brown,I'm The Willow,DOMINANT
2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,DOMINANT
55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,DOMINANT
1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,DOMINANT
3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,DOMINANT
7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,If We Have Each Other,DOMINANT
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,DOMINANT
37LNNQNbL1YLyutBG6aWRx,OneRepublic,Rescue Me,DOMINANT
7kUljt0NM5sISL3OGNVxYd,Egzod,Royalty,DOMINANT
6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,DOMINANT
1QzFhzIOW7CyRJLpmq5CM0,OneRepublic,Counting Stars,DOMINANT
5fDj1YVNR04RtQNP4iYapO,Death Grips,No Love,DOMINANT
1Mzm1CNqVxtwbCYhOo843s,Pink Floyd,Echoes - 2011 Remastered Version,DOMINANT
08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,DOMINANT
4o120XeV8els1S5bu7mzBX,Imagine Dragons,Eyes Closed,DOMINANT
3h5TiWTqGxjSjFrbruPFH9,YG Marley,Praise Jah In The Moonlight,DOMINANT
4uHa280EJr5Fs9qYfjOCzR,Outsiders,Helicopter,DOMINANT
4SL2iWHt3azgITI04G5NpY,ATB,Your Love (9PM),DOMINANT
5TswDbxMnxptgFTf6ZxvXQ,Baby Lasagna,Rim Tim Tagi Dim,DOMINANT
3kcKlOkQQEPVwxwljbGJ5p,Topic,Kernkraft 400 (A Better Day),DOMINANT
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,DOMINANT
6W50hjKGZSc5K8QlVO3lx4,Dr Rude,Sweet Caroline,DOMINANT
1TwbzKMxFBExaDEUWqQ832,Ran-D,Zombie,DOMINANT
2XjeZEdPK7Qo66Z7ONp854,Airbourne,Back In the Game,DOMINANT
3rUrMlAgJFxVWQhySClFIs,Evil Activities,Nobody Said It Was Easy,DOMINANT
2aFS4tAGParUsGwz0I74LC,Wildstylez,Year Of Summer,DOMINANT
0uHrMbMv3c78398pIANDqR,Joost,Europapa,DOMINANT
2hCc09htDSAQobdmbYWryY,FLEMMING,Alles Op Gevoel,DOMINANT
4YJUTdZ0Pgl0ZeNyHYXeLd,Queen,Love Of My Life - Remastered 2011,DOMINANT
1RN0sgrvDbHQetLEJItX49,Andrew Lloyd Webber,Close Every Door To Me,DOMINANT
0OIQxUqmzExTkME0S5dX0c,Diana Ross,"Ease On Down The Road #1 - From ""The Wiz"" Soundtrack",DOMINANT
0OH2nRfMpPOioibGdTVEii,Ēriks Ešenvalds,Only in Sleep,DOMINANT
47r7pm0fWKmneTjjbVKlCW,Leonard Bernstein,Candide: Overture,DOMINANT
6opPrJUpq4Pl5c84eCwLmo,Ennio Morricone,Gabriel's Oboe,DOMINANT
4hq68i62IU4a99zDDh5Y6w,Vienna Teng,The Hymn of Acxiom,DOMINANT
7gHc1qTfULiZEJufXZi83b,Alain Boublil,The Last Night Of The World - Original London Cast Recording/1989,DOMINANT
6ZFbXIJkuI1dVNWvzJzown,Hans Zimmer,Time,DOMINANT
5I9Cov6VfGvpiHe2k9EY9l,Steve Jablonsky,Infinite White,DOMINANT
1njhygLOG5xCfVwNPktfgW,Hans Zimmer,Lost but Won,DOMINANT
4J1Ssp6dIvKNhqL3LHFFRC,Chris Botti,Sevdah,DOMINANT
6K5URy1zX1NVFkgY4uJx2V,Rolf Løvland,Lotus,DOMINANT
1UAIwjuF5gTDdUZApD2pfM,Bill Douglas,Forest Hymn,DOMINANT
6FLwmdmW77N1Pxb1aWsZmO,Enya,Only Time,DOMINANT
54CAG8n70kKVbFV6l1zF4G,Karl Jenkins,Adiemus,DOMINANT
6bk11TH82XrT5QUC1gDw9A,Secret Garden,Nocturne,DOMINANT
1elGwF4VwkwglV4nCBPJtv,Hans Zimmer,Now We Are Free,DOMINANT
2WigMwGJysIh9fRnSJvpjn,Oxlade,KU LO SA - A COLORS SHOW,DOMINANT
17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,DOMINANT
1d02igesB9DREknAVXRiBd,Reynmen,Renklensin,DOMINANT
6BCYTbYrUoOMcPVHwtM8gY,Jonna Fraser,Toute La Night,DOMINANT
4f5uzh7mwspPxZ9ir0EBJD,İdo Tatlıses,Gözlerle Iki Laf Etsem?,DOMINANT
4XO9kZEztAPhjhXMfKXJ5m,Nassi,Diali,DOMINANT
2CQ0S1zCT7QqmAh7Ke6Kso,Ozuna,Soso - Remix,DOMINANT
0bsQoa1Mq5b14qnoSXywgw,Tawsen,Pas pour moi,DOMINANT
37eGbhE1xVFSvcKkqGb6i1,Sean Paul,Contra La Pared,DOMINANT
4rjETY9SigSOwoIXYRQJUR,Ric Hassani,Only You,DOMINANT
3Dy4REq8O09IlgiwuHQ3sk,ABBA,Waterloo,DOMINANT
1vXlbimYzL1wBy7xgpBoYz,Dolly Dots,Love Me Just a Little Bit More (Totally Hooked on You),DOMINANT
1pl9AysLfkI43dEBfrDepE,Paul de Leeuw,Vlieg Met Me Mee - Live,DOMINANT
4lBkLeU6LNgWzfbWPGm1c9,André Hazes Jr.,Leef,DOMINANT
2ql7wnYDF9eufAAIgVcKDQ,Nick & Simon,Kijk Omhoog,DOMINANT
2o4iWZOFE8kkl0tK66WADw,Marco Borsato,Dromen Zijn Bedrog,DOMINANT
5WUnHPV2GwtSnf72Q8efEY,Nick & Simon,Pak Maar M'n Hand,DOMINANT
7HPkvsnyQqQ6PmpLk7D7IR,Jan Smit,Als De Morgen Is Gekomen,DOMINANT
2Upwdf4DiIbRKvt9mZahAh,Rob De Nijs,Malle Babbe,DOMINANT
06c2L1gFGjdtqIDZ9lleH5,Anita Meyer,Why Tell Me Why,DOMINANT
1mKXFLRA179hdOWQBwUk9e,P!nk,Just Give Me a Reason (feat. Nate Ruess),DOMINANT
0KiB2uE0EvTyQueZFZrfTX,Het Groot I. J. E. Koor Rotterdam,Kind uit Efrata,DOMINANT
3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,DOMINANT
0e3yhVeNaTfKIWQRw9U9sY,Elton John,Sacrifice,DOMINANT
1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,Woman in Love,DOMINANT
4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,DOMINANT
7xGOvQukPKKQVLiJOPSmt0,George Michael,Don't Let the Sun Go Down on Me,DOMINANT
7MFUlLKfqXu2Usn4t5fLhN,Frida,To Turn The Stone,DOMINANT
3D9TYPbNo1nnTwE4eLKxnJ,ABBA,I Still Have Faith In You,DOMINANT
23JE4zEvrygF3m1qpLtmG0,George Frideric Handel,Who Shall Abide,DOMINANT
40iWYKlTSpWEBvNUblLAGe,George Frideric Handel,How Beautiful Are the Feet,DOMINANT
4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,DOMINANT
2mRpKDnxoLXVk6dKXHDP2k,OG3NE,Lights and Shadows,DOMINANT
3ARUWZ4hryYXhp6X7KHcaD,ABBA,Don't Shut Me Down,DOMINANT
1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,DOMINANT
6w1NVh5nkqZdXD8cUaV8oV,Wilson Phillips,You Won't See Me Cry,DOMINANT
02hCoITRrJINDu9ROrklWp,The New London Chorale,Ave verum corpus,DOMINANT
3DUcaEvPO72PijivCjtZcU,Elton John,Candle In The Wind 1997,DOMINANT
0weJzNb12O5JjtPLGjtDOH,Wilson Phillips,This Doesn't Have To Be Love,DOMINANT
7qbQFKgGOxk7aoCBGwLZuA,ABBA,"My Love, My Life",DOMINANT
2wCgQVCF0jhDWiNTFjti7b,Diffrent,A Little Closer,DOMINANT
1zAIRb8mTj8CcAUXW2FoMd,Fred again..,Dermot (see yourself in my eyes),DOMINANT
7BcOUi4FQ3wBLmNTW0yfCR,Mac Miller,The Spins,DOMINANT
4oZnV1W54b1TIn96i0KIwV,Duskus,Let Go,DOMINANT
1F35Dmog9pekyCVnH1eQpl,Remi Wolf,Photo ID (with Dominic Fike),DOMINANT
5QOBT97OmYCZo1W5u7tRrB,Fred again..,ten,DOMINANT
1B62o4CbdL9ckGvwsz2cgn,SYML,Where's My Love,DOMINANT
5kJ4BWZ9Y1qFIwwTbMIxYX,Flume,The Difference,DOMINANT
2j8aMIzFC5QhzyMOx7Sbj6,Fred again..,Diana (You Don't Even Know),DOMINANT
38LQJiREi2QNoc6iL8nTXJ,DJ HEARTSTRING,In Your Arms,DOMINANT
4VuS959DSpr82t3qBqCrWG,Ed Sheeran,Supermarket Flowers,DOMINANT
7M9w4C8WenlvWfNRAulZOX,YouNotUs,Narcotic,DOMINANT
0Uy5VFlvsosR3YZbpsxYFh,Roxy Dekker,Satisfyer,DOMINANT
0Z7nGFVCLfixWctgePsRk9,Beyoncé,TEXAS HOLD 'EM,DOMINANT
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,DOMINANT
1LY3GhF0zxIVgbYEQjCbUO,Disturbed,The Sound of Silence - CYRIL Remix,DOMINANT
2CvOqDpQIMw69cCzWqr5yr,Beyoncé,Halo,DOMINANT
0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,DOMINANT
331l3xABO0HMr1Kkyh2LZq,David Guetta,I Don't Wanna Wait,DOMINANT
5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,DOMINANT
6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,Something Just Like This,DOMINANT
1FgmP7AOTcn7MGYmImj0kn,Macklemore,Ain't Gonna Die Tonight (feat. Eric Nally),DOMINANT
7oWbeO9v3Cfs900q7JhLAs,Cage The Elephant,Come A Little Closer,DOMINANT
4Xwry2rjyXZg9unm8QaRFL,Will Reagan,Not in a Hurry,DOMINANT
06wxyCQFJOT0bjvSPMQj7x,Gungor,Beautiful Things,DOMINANT
6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Whatever It Takes,DOMINANT
0cXV6AoJBnrnrXK0toJHpB,Brandon Lake,Gratitude,DOMINANT
7vJhZnFfHRgHArNOb2Y6pW,Hillsong Young & Free,Highs & Lows,DOMINANT
7r9kOxiNDnkAg5QKqtyjVk,Lauren Daigle,Rescue,DOMINANT
4EXRbn4TKJPh1B6kTtJSSf,What So Not,We Keep on Running,DOMINANT
3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',DOMINANT
5ciRElWhvA0LuG2hQi90Ie,DI-RECT,Soldier On,DOMINANT
238EVmi80AchiD8HPTvnJJ,Intwine,Happy?,DOMINANT
0mQJSaRQzKClGZXyORNy6U,MEAU,Blijven Rijden,DOMINANT
2V65y3PX4DkRhy1djlxd9p,Swedish House Mafia,Don't You Worry Child - Radio Edit,DOMINANT
3uMtq20Rh0Bb2rodXPNhzQ,Roxeanne Hazes,De Tijd Gaat Mooie Dingen Doen,DOMINANT
0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,DOMINANT
6YDjRUxFa8ECWukc3EoyIL,Diggy Dex,Slaap lekker (Fantastig toch),DOMINANT
2hIFhSltVcRU1oJ3kf8Zy4,Roxy Dekker,Sugardaddy,DOMINANT
4PFAm88FBkY7IFtvCaGctZ,Kelly Clarkson,Breakaway,DOMINANT
08HeIb9BidFjKROf9ptln0,Mocedades,Eres Tú,DOMINANT
1qhp5owrFGeZ5Jgin28nwR,Carole King,You've Got a Friend,DOMINANT
3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,DOMINANT
6JlJtgJIlMhp8sQ1tKBfdv,Claudia De Breij,Mag ik dan bij jou,DOMINANT
29VxTX23FuUjpSFTHWiQfQ,Cornelis Vreeswijk,"Daarom Noem Ik Je ""M'n Liefste"" In Een Lied",DOMINANT
5ICaPUGTDnOgZhQiLVyMiz,Michel Fugain,Chante... Comme Si Tu Devais Mourir Demain,DOMINANT
7r6BIfZdjs10SPRklVHU46,Adriano Celentano,Una Storia Come Questa,DOMINANT
3bNv3VuUOKgrf5hu3YcuRo,Adele,Someone Like You,DOMINANT
6rqUOLt9dpfMANLMKTzoWj,Françoise Hardy,Le temps de l'amour,DOMINANT
4AMKZCJAwvbVuenrLa58NR,Frederique Spigt,Mijn Hart Kan Dat Niet Aan,DOMINANT
6UEfyhyfhYQsyipxOd95Ie,Las Ketchup,The Ketchup Song (Aserejé) - Spanglish Version,DOMINANT
5IZXB5IKAD2qlvTPJYDCFB,Post Malone,I Had Some Help (Feat. Morgan Wallen),DOMINANT
2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,DOMINANT
4ol7ZmWLgKUvWK1u2uh9oO,Fat Freddy's Drop,Wandering Eye - Radio Edit,DOMINANT
2HbpYFQbairMoU2YFyOP2x,Zach Bryan,Motorcycle Drive By,DOMINANT
4sIkwgf9bU7rQPvsA37rVQ,Goldband,Witte Was,DOMINANT
4fWyBvLIPO68D2Ff87t1em,Maan,Stiekem,DOMINANT
2xhOOvNM9pviMdz1xOYHgX,Trio Mocoto,Voltei Amor,DOMINANT
3HMY0r2BAdpasXMY8rseR0,Hozier,Too Sweet,DOMINANT
18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,Blowin' in the Wind,DOMINANT
5rgTXjUWeNTEJh578O7GCc,Guus Meeuwis,'t Dondert En 't Bliksemt,DOMINANT
5y8d8RHvxb0KiTa9Nq0xWp,Yusuf / Cat Stevens,Morning Has Broken - Remastered 2021,DOMINANT
7M5a2nR7iil4dqR5fMPU3S,Doris Day,"Que Sera, Sera (Whatever Will Be, Will Be)",DOMINANT
6WVSZMmvptfhEJLeq1xYDv,Boudewijn de Groot,Verdronken Vlinder,DOMINANT
40vamM5W5JEIDvlNSNhRNy,Wim Sonneveld,Aan De Amsterdamse Grachten,DOMINANT
4B9GZyL1eX8rrU9v7hTm5U,Jules de Corte,Ik Zou Wel Eens Willen Weten,DOMINANT
6zeE5tKyr8Nu882DQhhSQI,Kansas,Dust in the Wind,DOMINANT
2zwH1NlxBEpzVlvzXNHQso,Ralph McTell,Streets of London,DOMINANT
2wLPPLc2mNOskEOtpwgqX8,Guus Meeuwis,Verliefd Zijn,DOMINANT
5oJw81e2Tzr2rC0lHXnDPb,Post Malone,Speedometer,DOMINANT
36vmaZyO0iAE6FZ7287fg2,Olivia Dean,Dive,DOMINANT
6Qb7YsAqH4wWFUMbGsCpap,Dua Lipa,Training Season,DOMINANT
67HfJMTt2jley2uzWzocKe,RONDÉ,Undecided,DOMINANT
6s6jmTumtDJGOB725jMJ8z,The Zombies,She's Not There,DOMINANT
4yYk0uw25445RDkgl4aVfi,Tiësto,Traffic - Radio Edit,DOMINANT
73SGUxXPloaU5CfeKkJf5D,Martin Garrix,Smile (feat. Carolina Liar),DOMINANT
5nDr33pNWStfnknpRkpUOe,Chef'Special,Castaway,DOMINANT
5RfVafaeEEiqC0Z3LsBaZw,Martin Garrix,Hurricane,DOMINANT
1yqMgZNrevsWMLWfO2PRp5,Coldplay,Charlie Brown,DOMINANT
383QXk8nb2YrARMUwDdjQS,Muse,Psycho,DOMINANT
34yhRVNYb3fhnriSdVQBLr,Phrase.,Let's Drive Baby,DOMINANT
0KEhlgtlk0HuqBIqfGCGdF,Pearl Jam,State of Love and Trust,DOMINANT
45zvStEMsXp8z45OQRhWFJ,Green Day,American Idiot,DOMINANT
0Fv6CfegUbD5Egs0dj8CVB,Eminem,My Name Is,DOMINANT
1I1wdcCLTUe8qeg8NGICq0,Eminem,Without Me,DOMINANT
2mvffzYUJ9Ld9xhsF5DUjU,Nirvana,In Bloom,DOMINANT
3HtCaD8SkNbjy3TrEcS4Km,KALEO,Glass House,DOMINANT
3DmOWG8OD9eR12180fmJqf,Red Hot Chili Peppers,Easily,DOMINANT
3DQVgcqaP3iSMbaKsd57l5,Arctic Monkeys,I Bet You Look Good On The Dancefloor,DOMINANT
7j3zZ2jAjzFD60UjhldhHo,Jungle,I've Been In Love,DOMINANT
2kgT6sMwXd3mdeXhBbLMQe,Djavan,Sina,DOMINANT
19kHhX6f6EfLU7rcO3RqjO,Jungle,Back On 74,DOMINANT
0csz09qS2n8Jo7LogHKu7j,Disclosure,Tondo,DOMINANT
0qxYx4F3vm1AOnfux6dDxP,Paul Simon,You Can Call Me Al,DOMINANT
15ouqiBsgL12olEwP3COsH,Elis Regina,Águas De Março,DOMINANT
2wL88cvKXUOfHuYVd62hji,Gilberto Gil,Palco,DOMINANT
5ERZGchTi6sysVmA913Ryx,Patrice Rushen,Forget Me Nots - Remastered,DOMINANT
2S5lMDUwBbsfStTOvAUrTW,Dalida,Americana,DOMINANT
36vmaZyO0iAE6FZ7287fg2,Olivia Dean,Dive,DOMINANT
65hR9p90SF1JUv4VCRnatj,BLØF,Blauwe Ruis,DOMINANT
7mvxl7tRdYZsJ9jxgIJrVa,BLØF,Aan De Kust,DOMINANT
5B5YKjgne3TZzNpMsN9aj1,Danny Vera,Roller Coaster,DOMINANT
5i04Jy87RLxoZszJqY3QAN,Michael Bublé,Cry Me a River,DOMINANT
1AM8QdDFZMq6SrrqUnuQ9P,Michael Bublé,Feeling Good,DOMINANT
1PPGs1Pd8exGrmJQ3Ubk1j,Anouk,Birds,DOMINANT
7GWU6dQFjYF5YpsAUwZfGq,Racoon,Oceaan,DOMINANT
3di5hcvxxciiqwMH1jarhY,Adele,Set Fire to the Rain,DOMINANT
4ckAL7vKM1ZrqsdyTNSp5X,Anouk,Wen D’r Maar Aan,DOMINANT
0Q6PoJX8JWndVLcJnM1BLX,Marco Borsato,Stop De Tijd,DOMINANT
5fiAcdpYAhZjl4tzTGrgQw,Interpol,Pioneer To The Falls,DOMINANT
4pbttomP9HR41J1Bop60n9,Interpol,The Scale,DOMINANT
4CKuOiUPeGbDsHkT3fmALJ,Interpol,The Heinrich Maneuver,DOMINANT
5mB8Zj2hrHgSpOQIUAQuEK,Interpol,Mind Over Time,DOMINANT
7Md7UTVOLmdYJ45sYtXkyY,Interpol,The Lighthouse,DOMINANT
0bVi6nHzxkY9a5uGnnoIA6,Interpol,Wrecking Ball,DOMINANT
0QhBxhkBkR5zLRN2d0GKqq,Interpol,Who Do You Think,DOMINANT
2O5UcpKolgLT8l8yAvEmID,Interpol,Rest My Chemistry,DOMINANT
4cc4pXL4vi56zZo89WNFSZ,Interpol,All Fired Up,DOMINANT
2LXW8cg6GaCRc1OdvZJ2hy,Interpol,Pace Is The Trick,DOMINANT
7cGfNzMVf7Pla1ex3j6M7i,Interpol,Mammoth,DOMINANT
5ReVynYIFVieuBH9EHOTbj,Interpol,No I In Threesome,DOMINANT
7lXkhek4aKD6v01Rq8fotO,Tion Wayne,IFTK - Vibe Chemistry Remix,DOMINANT
1nQ6O6yXQJIPbPyFUfUNGg,PRADA,Ferrari Horses - Remix,DOMINANT
2N8gR2yftrHbZR53U5kYnX,Campbell,Would You (go to bed with me?),DOMINANT
5SsR3wtCOafDmZgvIdRhSm,ScHoolboy Q,Man Of The Year,DOMINANT
75HBVc7kJLjC2LlPc4ScfH,AVAION,Sleepless,DOMINANT
1mPhj6VWS4BsLQumiXcQXG,AVAION,Call my name,DOMINANT
2qABxQZhfAthNxszLiSsUw,Rev Theory,Hell Yeah,DOMINANT
6CoKNa67qyFJmLdSz4DOI8,Fred again..,Nathan (still breathing),DOMINANT
45qaAaQolmwfPj3mU7sOk8,1991,Full Send,DOMINANT
42Kznon0GBYL1bU24DkZSm,Flume,On Top,DOMINANT
6CtVJEoNheHMtlDaJoXboX,Chef'Special,Fly Like Me,DOMINANT
65OR4ywy8Cgs3FDHK82Idl,Coldplay,Higher Power,DOMINANT
2LbJeXxDsWwu3rIz4wdIcK,Sheppard,Keep Me Crazy,DOMINANT
07fbDnkKdZGk1gLvknxrns,OneRepublic,RUNAWAY,DOMINANT
3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,DOMINANT
51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,DOMINANT
7v4lL0VxQV8yTv29Tpf2sH,Lost Frequencies,Head Down,DOMINANT
7hdNTegC0TCKKoxB6GTFH3,Galantis,Lighter,DOMINANT
5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,DOMINANT
3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,DOMINANT
1SKPmfSYaPsETbRHaiA18G,Keane,Somewhere Only We Know,DOMINANT
3LFdvM7nIV8t02zyhYLvJo,TOTO,Pamela,DOMINANT
63RAhyfI3l2612x8q53BOh,Eros Ramazzotti,Cose della vita (Can't Stop Thinking of You) (feat. Tina Turner),DOMINANT
4QRkCwqwHFaZ7xeoR9CHL6,Keane,Sovereign Light Café,DOMINANT
4jLv3tDBu8ww2R07DvL12s,R.E.M.,Man On The Moon,DOMINANT
2jPCbFrFlyGbKgblxub8Lm,The Outfield,Your Love,DOMINANT
3Ngl8Fn5UtCl2K7UD7EF9e,John Mayer,Only Heart,DOMINANT
2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Have You Ever Seen The Rain,DOMINANT
0x4rW5jv6fkKweBgjE5O8F,The Killers,The Way It Was,DOMINANT
34rCwPVIy1OZKfIbXC9KmN,Volbeat,Lola Montez,DOMINANT
4qDpLaFGf5ampf2DXD2TMA,John Summit,Where You Are,DOMINANT
75rGONmoi48LLYBFaGiYsv,Jayda G,Both Of Us - Edit,DOMINANT
3zEN0ii6s4DHHBpnTp3RP7,Empire Of The Sun,We Are The People,DOMINANT
15IF4wSCMrAo2Rq0eytARR,almost monday,can't slow down,DOMINANT
3FN7IJMnUMWZXDw08ix3ot,Celeste,Stop This Flame - Celeste x MK,DOMINANT
40SBS57su9xLiE1WqkXOVr,LF SYSTEM,Afraid To Feel,DOMINANT
1ls2PNiOHOxmSfHRyslgAl,John Summit,Shiver,DOMINANT
0iGckQFyv6svOfAbAY9aWJ,Katy Perry,Hot N Cold,DOMINANT
1ixphys4A3NEXp6MDScfih,Dua Lipa,Be the One,DOMINANT
1yqM5O07lL7R6UAdK5jvrR,Ben Crosland,Oceans Apart,DOMINANT
4EUIeoX6JyY57VO0IXcRSt,Austin Farwell,Lost in the Echo,DOMINANT
5lEiWMwoKtMGTyjIRQ8Xo3,Austin Farwell,City Lights,DOMINANT
4DuqewHH7zlFgJvJ3kO7sd,Austin Farwell,Take Me Away,DOMINANT
7pcGcVUN9m12lfNuS3Xz8I,Austin Farwell,Once Upon a Time,DOMINANT
7BNqEIzlGt6EGhqQLcLoxy,Austin Farwell,Reflections,DOMINANT
4YdCY7csMCvN5LP6ieUT6Y,Austin Farwell,A World Away,DOMINANT
1jOFT0aRAmMEWBQU347Sra,Austin Farwell,Tides,DOMINANT
7mfEwDyZ5jaBtX5tCJ7uPO,Austin Farwell,Dancing on Ivory,DOMINANT
6rCNqt38YATJWf0flj8iRK,Austin Farwell,Waltz of the Wind,DOMINANT
4wurHrfvk9zXdcgFuRVwtj,Austin Farwell,Evening Sky,DOMINANT
4GcJLYwE3ZectddAsL50pI,Austin Farwell,Dreaming,DOMINANT
48i1p3R9l9f7zjcHPJysZZ,Ludovico Einaudi,Wind Song,DOMINANT
2eFreVYQ9r8yxopGtiPMCy,Racoon,Love You More,DOMINANT
7HGwpUzbvszA3q7pnokHkY,Ben Kessler,Concrete,DOMINANT
3lsKY1alCeIrwkaYRI4sxV,Matt Simons,Catch & Release,DOMINANT
17zU6iDG7wGytx0vcQ9tgI,Tyler Ward,Paradise - Acoustic,DOMINANT
1vkUmedJVhScV9MmRsLGSY,Tom Walker,Just You and I - Acoustic,DOMINANT
5I7CTEi8FIBCvSUrw5273y,Pianopassion,Swarm of Fish,DOMINANT
1HMQmOWrkieKYWlFsjUP3D,The Paper Kites,Bloom - Bonus Track,DOMINANT
5GEs6KYkV9bzN4HZr6rcRQ,Jonathan Jeremiah,Happiness,DOMINANT
6dxs9Sv6Ic3oQ3tl6Hozi2,Ludovico Einaudi,Almost June,DOMINANT
60PzKjd15Tm80FJYKpSww8,Turbid Milk,Briefje Aan M'n Liefje,DOMINANT
5MhTDV0DWOTBrgjOVJhhrn,Dotan,Let The River In,DOMINANT
58rFvJfLuVEFel86hkoYez,Racoon,No Mercy,DOMINANT
4KFM3A5QF2IMcc6nHsu3Wp,Sting,Englishman In New York,DOMINANT
0lV8BNbpGLWdgpG8Tiimaq,Krezip,With You,DOMINANT
6fz5mW8Tx9AtOhFGHvMFY2,Krezip,Lost Without You,DOMINANT
3whnLyy4GzQ6JZR9bi72i1,Racoon,Almost Made It,DOMINANT
42dbDZX9bsEGqMZWYmnR7J,John Mayer,Perfectly Lonely,DOMINANT
6pIGY3LzqTlx7qAveBuDnj,Krezip,This Is My Time,DOMINANT
4p1PizAGdglm2sVvPuFPWs,Pat Benatar,Love Is A Battlefield,DOMINANT
5z4ljpMLi1LTF8UG9P53fH,Supertramp,Dreamer,DOMINANT
3EYOJ48Et32uATr9ZmLnAo,The Police,Roxanne,DOMINANT
7hR5toSPEgwFZ78jfHdANM,John Mayer,Half of My Heart,DOMINANT
6Ys2gNN8gr3QE42kTR53ti,Krezip,Attention,DOMINANT
3MBpiTYfPcHgVF8iXPCqRQ,Krezip,Come Back With Me Now,DOMINANT
6RwG5PeQYa8UN2CtrrbMjz,Racoon,Motherfather,DOMINANT
6Tz0oQ1QpqS0doPktdfK1v,Racoon,Stay Little,DOMINANT
5MYaA1M3GXI1TtalI7fOOf,Racoon,2014,DOMINANT
55Xgfi4PyOaBvNKJNGGVpP,Krezip,Unlike Anything,DOMINANT
3GZFKiGVYv3SBQ6PLf3JgF,Krezip,I Would Stay,DOMINANT
73SyN0PKBA9l4GygCaEAoS,Krezip,Out of My Bed,DOMINANT
66qgVjBWVE9DcPYMm18v70,Krezip,Play This Game With Me,DOMINANT
50Lgm44TPEBTOmzBmQHCjg,Krezip,Everybody's Gotta Learn Sometime,DOMINANT
6swiYI23US0cdQTnTpjQ8c,Krezip,Sweet Goodbyes,DOMINANT
1RlYxbpSMioOrQYoGZGlwS,Daniel Lanois,Shine,DOMINANT
2r57jdkerVjrnpoZPUkMhK,Inger Marie Gundersen,When All is Said and Done,DOMINANT
01NSrsQkOZ3PgRcGLGrOT5,The Head And The Heart,Winter Song,DOMINANT
3Yao20P7ljTJlYTUWkO7xh,Tomás Luis de Victoria,"Requiem Mass, 1605: Motet, Versa est in luctum",DOMINANT
30QlEtrR8qItm9ebV03auo,Madeleine Peyroux,I'm All Right,DOMINANT
49aMRABaXjjDHwKT6OZ3NP,Gilbert O'Sullivan,We Will,DOMINANT
6wEwWNzqXOb77Nkpm513sk,Silje Nergaard,The Dance Floor,DOMINANT
